quarter,department,day,team,smv,wip,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,over_time_scaled,target_met,productivity_level
Quarter1,finished,Tuesday,8,4.6,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Moderate
Quarter1,sewing,Tuesday,5,27.48,573.0,30,0.0,0,0,57.0,0.6788920048299485,1,Moderate
Quarter1,sewing,Tuesday,10,21.82,1313.0,30,0.0,0,0,51.0,0.14116515320100284,0,Moderate
Quarter1,finished,Tuesday,12,4.6,0.0,0,0.0,0,0,9.0,-0.2352436429392591,0,Moderate
Quarter1,finished,Tuesday,2,3.9,0.0,0,0.0,0,0,15.0,0.5175739493412648,1,Low
Quarter1,finished,Tuesday,1,3.94,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter1,finished,Tuesday,4,3.94,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter1,finished,Tuesday,10,2.9,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter1,finished,Tuesday,5,4.6,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter1,finished,Tuesday,6,2.9,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter1,sewing,Tuesday,2,15.28,157.0,0,6.5,30,1,45.0,0.24871052352679196,0,Low
Quarter1,finished,Wednesday,3,4.6,0.0,0,0.0,0,0,10.0,-1.0059854636074144,1,High
Quarter1,finished,Wednesday,8,4.6,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter1,finished,Wednesday,12,4.6,0.0,0,0.0,0,0,9.0,-1.0418339203826774,1,High
Quarter1,finished,Wednesday,9,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter1,finished,Wednesday,1,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter1,finished,Wednesday,4,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter1,sewing,Wednesday,11,11.41,433.0,38,0.0,0,0,56.0,-1.3644700313600449,1,High
Quarter1,sewing,Wednesday,12,15.26,961.0,50,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter1,sewing,Wednesday,3,29.4,1169.0,63,0.0,0,0,57.0,0.6788920048299485,1,High
Quarter1,sewing,Wednesday,7,30.1,874.0,50,0.0,0,0,59.0,-0.18147095777636452,1,High
Quarter1,sewing,Wednesday,4,26.82,1028.0,60,0.0,0,0,58.0,0.7147404616052115,1,Moderate
Quarter1,sewing,Wednesday,1,26.82,1772.0,50,0.0,0,0,58.0,0.7147404616052115,1,Moderate
Quarter1,sewing,Wednesday,9,18.79,1206.0,34,0.0,0,0,52.0,0.49964972095363325,1,Moderate
Quarter1,sewing,Wednesday,5,27.48,586.0,40,0.0,0,0,58.0,0.7147404616052115,1,Moderate
Quarter1,sewing,Wednesday,10,21.82,1334.0,30,0.0,0,0,53.0,0.3562558938525811,1,Moderate
Quarter1,finished,Wednesday,7,4.6,0.0,0,0.0,0,0,20.0,1.144921942908368,0,Moderate
Quarter1,finished,Wednesday,5,4.6,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter1,finished,Wednesday,2,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,Low
Quarter1,sewing,Wednesday,8,29.4,30.0,0,0.0,0,0,57.0,0.6788920048299485,0,Low
Quarter1,sewing,Wednesday,2,15.28,261.0,0,0.0,0,1,46.0,0.284558980302055,0,Low
Quarter1,sewing,Wednesday,6,18.79,52.0,0,0.0,0,0,33.0,-0.18147095777636452,0,Low
Quarter1,finished,Thursday,8,4.6,0.0,0,0.0,0,0,22.0,-0.575803982304258,1,High
Quarter1,finished,Thursday,2,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter1,finished,Thursday,11,2.9,0.0,0,0.0,0,0,10.0,-1.0059854636074144,1,High
Quarter1,finished,Thursday,12,4.6,0.0,0,0.0,0,0,9.0,-1.0418339203826774,1,High
Quarter1,finished,Thursday,1,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter1,finished,Thursday,4,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter1,finished,Thursday,3,4.6,0.0,0,0.0,0,0,15.0,-0.8267431797310992,1,High
Quarter1,sewing,Thursday,11,11.41,455.0,50,0.0,0,0,56.0,-0.34278901326504824,1,High
Quarter1,sewing,Thursday,3,29.4,797.0,63,0.0,0,0,57.0,-0.8267431797310992,1,High
Quarter1,sewing,Thursday,12,15.26,959.0,50,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter1,sewing,Thursday,1,26.82,1373.0,50,0.0,0,0,58.0,0.7147404616052115,1,Moderate
Quarter1,sewing,Thursday,9,18.79,1228.0,45,0.0,0,0,52.0,0.49964972095363325,1,Moderate
Quarter1,sewing,Thursday,4,26.82,1117.0,50,0.0,0,0,59.0,0.7505889183804746,1,Moderate
Quarter1,sewing,Thursday,5,27.48,230.0,40,0.0,0,0,58.0,0.7147404616052115,1,Moderate
Quarter1,sewing,Thursday,10,21.82,1390.0,30,0.0,0,0,50.0,0.42795280740310715,1,Moderate
Quarter1,sewing,Thursday,2,15.28,529.0,0,0.0,0,1,46.0,-0.9701370068321514,1,Moderate
Quarter1,finished,Thursday,9,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter1,sewing,Thursday,7,30.1,834.0,0,4.0,40,0,59.0,-1.0059854636074144,0,Low
Quarter1,sewing,Thursday,6,22.53,1450.0,0,0.0,0,1,39.0,-0.575803982304258,0,Low
Quarter1,finished,Saturday,12,4.6,0.0,0,0.0,0,0,9.0,-1.0418339203826774,1,High
Quarter1,sewing,Saturday,12,15.26,986.0,75,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter1,sewing,Saturday,1,26.82,1267.0,70,0.0,0,0,58.0,1.0732250293578418,1,High
Quarter1,finished,Saturday,7,4.6,0.0,0,0.0,0,0,25.0,0.42795280740310715,1,High
Quarter1,finished,Saturday,5,3.94,0.0,0,0.0,0,0,10.0,-0.6475008958547841,1,High
Quarter1,sewing,Saturday,4,26.82,1195.0,60,0.0,0,0,58.0,0.7147404616052115,1,High
Quarter1,sewing,Saturday,3,29.4,983.0,63,0.0,0,1,57.0,0.6788920048299485,1,High
Quarter1,sewing,Saturday,11,11.41,471.0,50,0.0,0,0,58.0,-0.34278901326504824,1,High
Quarter1,finished,Saturday,6,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,Moderate
Quarter1,sewing,Saturday,9,18.79,1226.0,45,0.0,0,0,51.0,-0.3248647848774167,0,Moderate
Quarter1,sewing,Saturday,10,21.82,1251.0,30,0.0,0,0,50.0,0.42795280740310715,1,Moderate
Quarter1,finished,Saturday,1,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter1,finished,Saturday,4,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter1,finished,Saturday,11,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter1,sewing,Saturday,2,16.1,626.0,0,0.0,0,1,45.0,-0.10977404422583845,1,Moderate
Quarter1,finished,Saturday,8,4.6,0.0,0,0.0,0,0,15.0,-0.28901632810215366,0,Low
Quarter1,finished,Saturday,2,3.9,0.0,0,0.0,0,0,8.0,-0.7908947229558362,0,Low
Quarter1,sewing,Saturday,6,23.41,1379.0,0,0.0,0,1,39.0,-0.6833493526300471,1,Low
Quarter1,sewing,Saturday,5,27.48,541.0,24,0.0,0,1,58.0,0.7147404616052115,0,Low
Quarter2,finished,Sunday,3,4.6,0.0,0,0.0,0,0,12.0,-0.9342885500568884,1,High
Quarter2,finished,Sunday,12,4.6,0.0,0,0.0,0,0,9.0,-1.0418339203826774,1,High
Quarter2,finished,Sunday,9,2.9,0.0,0,0.0,0,0,9.0,-1.0418339203826774,1,High
Quarter2,finished,Sunday,1,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter2,finished,Sunday,4,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter2,finished,Sunday,2,3.9,0.0,0,0.0,0,0,10.0,-1.0059854636074144,1,High
Quarter2,finished,Sunday,5,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter2,sewing,Sunday,4,26.82,1082.0,65,0.0,0,0,57.0,0.6788920048299485,1,High
Quarter2,sewing,Sunday,1,26.82,1254.0,65,0.0,0,0,58.0,0.7147404616052115,1,High
Quarter2,sewing,Sunday,3,30.1,1278.0,50,0.0,0,1,57.0,-0.3607132416526797,1,High
Quarter2,sewing,Sunday,12,15.26,1064.0,63,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter2,sewing,Sunday,11,11.41,313.0,50,0.0,0,0,58.0,-0.34278901326504824,1,High
Quarter2,finished,Sunday,11,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter2,sewing,Sunday,9,18.79,1239.0,45,0.0,0,0,52.0,0.32040743707731806,1,Moderate
Quarter2,sewing,Sunday,10,21.82,1335.0,30,0.0,0,0,50.0,0.42795280740310715,1,Moderate
Quarter2,sewing,Sunday,2,16.1,928.0,30,0.0,0,1,45.0,0.06946823965047676,1,Moderate
Quarter2,sewing,Sunday,6,23.41,1266.0,23,0.0,0,1,38.0,-0.611652439079521,1,Moderate
Quarter2,sewing,Sunday,8,30.48,869.0,0,0.0,0,1,56.0,0.6430435480546854,1,Moderate
Quarter2,sewing,Sunday,5,26.82,711.0,23,0.0,0,1,59.0,0.7505889183804746,1,Low
Quarter2,finished,Sunday,8,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter2,finished,Sunday,10,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter2,finished,Sunday,6,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter2,finished,Monday,11,2.9,0.0,960,0.0,0,0,8.0,-1.3644700313600449,1,High
Quarter2,finished,Monday,12,4.6,0.0,1080,0.0,0,0,9.0,-1.3644700313600449,1,High
Quarter2,finished,Monday,5,3.94,0.0,2880,0.0,0,0,12.0,-1.3644700313600449,1,High
Quarter2,sewing,Monday,4,26.82,1079.0,65,0.0,0,0,58.0,0.7326646899928431,1,High
Quarter2,sewing,Monday,1,26.82,1322.0,65,0.0,0,0,59.0,0.7685131467681061,1,High
Quarter2,finished,Monday,9,2.9,0.0,3600,0.0,0,0,15.0,-1.3644700313600449,1,High
Quarter2,sewing,Monday,3,30.1,964.0,50,0.0,0,1,58.0,0.1770136099762659,1,High
Quarter2,sewing,Monday,12,15.26,1132.0,63,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter2,sewing,Monday,11,11.41,357.0,50,0.0,0,0,58.0,-0.34278901326504824,1,High
Quarter2,finished,Monday,3,4.6,0.0,1440,0.0,0,0,12.0,-1.3644700313600449,0,Moderate
Quarter2,finished,Monday,4,3.94,0.0,960,0.0,0,0,8.0,-1.3644700313600449,1,Moderate
Quarter2,finished,Monday,1,3.94,0.0,960,0.0,0,0,8.0,-1.3644700313600449,1,Moderate
Quarter2,sewing,Monday,9,18.79,1193.0,45,0.0,0,0,52.0,0.49964972095363325,1,Moderate
Quarter2,sewing,Monday,2,16.1,817.0,30,0.0,0,1,45.0,0.284558980302055,1,Moderate
Quarter2,sewing,Monday,10,21.82,1576.0,30,0.0,0,0,50.0,0.42795280740310715,1,Moderate
Quarter2,finished,Monday,2,3.9,0.0,1200,0.0,0,0,10.0,-1.3644700313600449,0,Moderate
Quarter2,sewing,Monday,6,23.41,1262.0,35,0.0,0,1,38.0,-0.002228673900049323,1,Moderate
Quarter2,sewing,Monday,8,30.48,953.0,26,0.0,0,1,56.0,0.6430435480546854,1,Moderate
Quarter2,sewing,Monday,5,26.82,919.0,23,0.0,0,1,59.0,0.7505889183804746,1,Moderate
Quarter2,sewing,Monday,7,30.48,1161.0,0,0.0,0,1,55.0,0.6071950912794224,1,Low
Quarter2,finished,Monday,10,2.9,0.0,960,0.0,0,0,8.0,-1.3644700313600449,0,Low
Quarter2,finished,Monday,8,3.9,0.0,960,0.0,0,0,8.0,-1.3644700313600449,0,Low
Quarter2,finished,Tuesday,12,4.6,0.0,0,0.0,0,0,9.0,-1.0418339203826774,1,High
Quarter2,finished,Tuesday,5,3.94,0.0,0,0.0,0,0,12.0,-0.9342885500568884,1,High
Quarter2,sewing,Tuesday,1,26.82,1574.0,75,0.0,0,0,59.0,0.7505889183804746,1,High
Quarter2,finished,Tuesday,3,4.6,0.0,0,0.0,0,0,12.0,-0.9342885500568884,1,High
Quarter2,finished,Tuesday,4,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter2,finished,Tuesday,1,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter2,sewing,Tuesday,4,26.82,1104.0,65,0.0,0,0,59.0,0.39210435062784416,1,High
Quarter2,finished,Tuesday,9,2.9,0.0,0,0.0,0,0,15.0,-0.8267431797310992,1,High
Quarter2,sewing,Tuesday,12,15.26,1069.0,63,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter2,sewing,Tuesday,3,30.1,756.0,63,0.0,0,1,58.0,0.7147404616052115,1,High
Quarter2,sewing,Tuesday,11,11.41,338.0,50,0.0,0,0,58.0,-0.34278901326504824,1,High
Quarter2,finished,Tuesday,11,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter2,sewing,Tuesday,10,21.82,1499.0,34,0.0,0,0,50.0,0.42795280740310715,1,Moderate
Quarter2,sewing,Tuesday,9,18.79,1247.0,45,0.0,0,0,52.0,0.49964972095363325,1,Moderate
Quarter2,finished,Tuesday,2,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,Moderate
Quarter2,sewing,Tuesday,8,30.48,923.0,30,0.0,0,1,57.0,0.6788920048299485,1,Moderate
Quarter2,sewing,Tuesday,6,23.41,1180.0,30,0.0,0,1,38.0,-0.002228673900049323,1,Moderate
Quarter2,sewing,Tuesday,2,16.1,957.0,40,0.0,0,1,45.0,0.24871052352679196,1,Moderate
Quarter2,sewing,Tuesday,5,26.82,1001.0,26,0.0,0,1,59.0,0.7505889183804746,1,Moderate
Quarter2,sewing,Tuesday,7,30.48,1017.0,25,0.0,0,1,57.0,0.6788920048299485,1,Moderate
Quarter2,finished,Tuesday,8,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter2,finished,Tuesday,7,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,Low
Quarter2,finished,Tuesday,10,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter2,finished,Wednesday,12,4.6,0.0,0,0.0,0,0,9.0,-0.7191978094053102,1,High
Quarter2,finished,Wednesday,11,2.9,0.0,0,0.0,0,0,10.0,-0.6475008958547841,1,High
Quarter2,finished,Wednesday,2,3.9,0.0,0,0.0,0,0,8.0,-0.7908947229558362,1,High
Quarter2,finished,Wednesday,4,3.94,0.0,0,0.0,0,0,8.0,-0.7908947229558362,1,High
Quarter2,finished,Wednesday,1,3.94,0.0,0,0.0,0,0,8.0,-0.7908947229558362,1,High
Quarter2,sewing,Wednesday,12,15.26,470.0,63,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter2,sewing,Wednesday,3,30.1,735.0,63,0.0,0,1,58.0,0.7147404616052115,1,High
Quarter2,sewing,Wednesday,11,11.41,560.0,50,0.0,0,0,58.0,-0.34278901326504824,1,High
Quarter2,finished,Wednesday,3,4.6,0.0,0,0.0,0,0,8.0,-0.7908947229558362,0,Moderate
Quarter2,finished,Wednesday,5,3.94,0.0,0,0.0,0,0,12.0,-0.9342885500568884,1,Moderate
Quarter2,sewing,Wednesday,10,21.82,1674.0,34,0.0,0,0,50.0,0.42795280740310715,1,Moderate
Quarter2,sewing,Wednesday,9,18.79,290.0,45,0.0,0,0,52.0,0.14116515320100284,1,Moderate
Quarter2,sewing,Wednesday,2,16.1,971.0,45,0.0,0,1,45.0,0.24871052352679196,1,Moderate
Quarter2,sewing,Wednesday,1,26.82,1322.0,45,0.0,0,0,59.0,0.7505889183804746,1,Moderate
Quarter2,sewing,Wednesday,4,26.82,1054.0,45,0.0,0,0,59.0,0.7505889183804746,1,Moderate
Quarter2,sewing,Wednesday,5,26.82,992.0,30,0.0,0,1,58.0,0.7147404616052115,1,Moderate
Quarter2,sewing,Wednesday,8,30.48,914.0,30,0.0,0,1,57.0,0.6788920048299485,1,Moderate
Quarter2,sewing,Wednesday,6,23.41,1128.0,40,0.0,0,1,38.0,-0.002228673900049323,1,Moderate
Quarter2,sewing,Wednesday,7,30.48,935.0,26,0.0,0,1,57.0,0.6788920048299485,1,Moderate
Quarter2,finished,Wednesday,10,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter2,finished,Wednesday,8,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter2,finished,Wednesday,7,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter2,finished,Wednesday,9,2.9,0.0,0,0.0,0,0,15.0,-0.8267431797310992,0,Low
Quarter2,finished,Wednesday,6,2.9,0.0,0,0.0,0,0,6.0,-1.1493792907084666,0,Low
